IoU,Accuracy
0.9873260950336457,99.64866638183594
0.9696022233802327,99.53269958496094
0.9905188595229287,99.73602294921875
0.9875983226902733,99.65476989746094
0.9861143380393336,99.6124267578125
0.9858004678458571,99.60403442382812
0.9908461771761008,99.7467041015625
0.9907329285328981,99.74441528320312
0.9882341608410855,99.67384338378906
0.990346347173449,99.73258972167969
0.9902413826801993,99.73335266113281
0.9905167518455423,99.74517822265625
